object_id,title,object_begin_date,object_end_date,department,century,accessionyear
435753,The Proposal,1872,1872,European Paintings,19th Century CE,1960
435754,Breton Brother and Sister,1871,1871,European Paintings,19th Century CE,1887
435755,The Baptism of Christ,1645,1655,European Paintings,17th Century CE,1974
435756,A Classical Landscape,1660,1669,European Paintings,17th Century CE,1985
435757,Portrait of a Young Boy,1636,1671,European Paintings,17th Century CE,1949
435759,Head of Saint John the Baptist on a Charger,1495,1505,European Paintings,15th Century CE,1960
435760,The Man of Sorrows,1520,1530,European Paintings,16th Century CE,1932
435762,Virgin and Child,1455,1460,European Paintings,15th Century CE,1930
435763,The Mourning Virgin; Christ Crowned with Thorns,1520,1530,European Paintings,16th Century CE,1871
435764,Virgin and Child,1495,1505,European Paintings,15th Century CE,1922
435765,Virgin and Child,1475,1499,European Paintings,15th Century CE,1982
435766,Virgin and Child,1475,1499,European Paintings,15th Century CE,1949
435768,Madonna and Child,1507,1507,European Paintings,16th Century CE,1912
435769,The Judgment of Solomon,1640,1649,European Paintings,17th Century CE,1911
435770,The Preaching of John the Baptist,1634,1634,European Paintings,17th Century CE,1991
435771,The Spinner,1653,1653,European Paintings,17th Century CE,1871
435772,Sentimental Conversation,1660,1663,European Paintings,17th Century CE,1932
435773,The Weeders,1868,1868,European Paintings,19th Century CE,1925
435774,A Peasant Girl Knitting,1865,1875,European Paintings,19th Century CE,1887
435775,Kynance,1888,1888,European Paintings,19th Century CE,1974
435776,Joseph Interpreting the Dreams of Pharaoh,1534,1547,European Paintings,16th Century CE,1889
435778,Sir John Shurley of Isfield (1565–1632),1588,1588,European Paintings,16th Century CE,1951
435779,Portrait of a Woman,1595,1605,European Paintings,16th Century CE,1911
435780,"Mary, Queen of Scots, with Her Son, James",1800,1899,European Paintings,18th Century CE,1917
435793,Tottenham Church,1825,1835,European Paintings,19th Century CE,1915
435802,Portrait of a Young Man,1530,1539,European Paintings,16th Century CE,1929
435803,Cosimo I de' Medici (1519–1574),1523,1572,European Paintings,16th Century CE,1908
435804,Katharina Merian,1536,1552,European Paintings,16th Century CE,1982
435805,A Peasant with a Bird,1626,1638,European Paintings,17th Century CE,1932
435806,A Peasant Woman Picking Fleas off a Dog,1626,1627,European Paintings,17th Century CE,1932
435807,The Smokers,1631,1638,European Paintings,17th Century CE,1932
435808,The Brawl,1600,1699,European Paintings,16th Century CE,1932
435809,The Harvesters,1565,1565,European Paintings,16th Century CE,1919
435810,A Woodland Road with Travelers,1607,1607,European Paintings,17th Century CE,1974
435813,Aeneas and the Sibyl in the Underworld,1630,1639,European Paintings,17th Century CE,1991
435814,A Basket of Flowers,1620,1629,European Paintings,17th Century CE,1967
435817,The Crucifixion with the Virgin and Saint John,1624,1625,European Paintings,17th Century CE,1956
435818,Portrait of a Man,1533,1533,European Paintings,16th Century CE,1962
435819,Portrait of a Woman,1533,1533,European Paintings,16th Century CE,1962
435820,Portrait of a Woman of the Slosgin Family of Cologne,1557,1557,European Paintings,16th Century CE,1932
435822,The Annunciation,1495,1505,European Paintings,15th Century CE,1958
435823,Adam; Eve,1515,1525,European Paintings,16th Century CE,1971
435824,Madonna and Child Enthroned with Saints Mary Magdalen and John the Baptist,1518,1528,European Paintings,16th Century CE,1930
435826,The Love Song,1868,1877,European Paintings,19th Century CE,1947
435829,Echo,1874,1874,European Paintings,19th Century CE,1965
435830,Catharine Lorillard Wolfe (1828–1887),1876,1876,European Paintings,19th Century CE,1887
435831,The Birth of Venus,1875,1875,European Paintings,19th Century CE,1894
435832,Florentine Poet,1861,1861,European Paintings,19th Century CE,1923
435833,Herodias,1627,1635,European Paintings,17th Century CE,1973
435835,Portrait of a Woman,1567,1569,European Paintings,16th Century CE,1963
435837,Man in Prayer,1435,1445,European Paintings,15th Century CE,1950
435838,Virgin and Child in an Apse,1475,1485,European Paintings,15th Century CE,1905
435839,Piazza San Marco,1727,1729,European Paintings,18th Century CE,1988
435842,A State Yacht and Other Craft in Calm Water,1655,1665,European Paintings,17th Century CE,1912
435843,Winter Scene,1644,1679,European Paintings,17th Century CE,1932
435844,The Musicians,1597,1597,European Paintings,16th Century CE,1952
435847,"Saint Vincent, Patron Saint of Lisbon",1525,1549,European Paintings,16th Century CE,1958
435848,The Birth of the Virgin,1467,1467,European Paintings,15th Century CE,1935
435849,"Mrs. William Astor (Caroline Webster Schermerhorn, 1831–1908)",1890,1890,European Paintings,19th Century CE,1949
435851,The Meditation on the Passion,1485,1495,European Paintings,15th Century CE,1911
435852,Two Children Teasing a Cat,1587,1588,European Paintings,16th Century CE,1994
435853,The Coronation of the Virgin,1595,1609,European Paintings,16th Century CE,1971
435855,The First Communion,1891,1901,European Paintings,19th Century CE,1963
435856,Self-Portrait,1888,1898,European Paintings,19th Century CE,1979
435857,Landscape with a Cave,1818,1871,European Paintings,19th Century CE,1989
435858,Cavalier and Shepherd,1747,1802,European Paintings,18th Century CE,1907
435859,The Adoration of the Shepherds,1506,1531,European Paintings,16th Century CE,1969
435860,Portrait of a Venetian Senator,1520,1530,European Paintings,16th Century CE,1930
435861,Saint Catherine of Alexandria,1636,1654,European Paintings,17th Century CE,1943
435862,The Route Nationale at Samer,1861,1901,European Paintings,19th Century CE,1915
435863,Saint Catherine Disputing and Two Donors,1375,1385,European Paintings,14th Century CE,1982
435864,A Woman with a Dog,1740,1749,European Paintings,18th Century CE,1930
435866,Apples,1878,1879,European Paintings,19th Century CE,1961
435867,Bathers,1874,1875,European Paintings,19th Century CE,1976
435868,The Card Players,1890,1892,European Paintings,19th Century CE,1961
435869,"Antoine Dominique Sauveur Aubert (born 1817), the Artist's Uncle, as a Monk",1866,1866,European Paintings,19th Century CE,1993
435870,"Antoine Dominique Sauveur Aubert (born 1817), the Artist's Uncle",1866,1866,European Paintings,19th Century CE,1953
435871,Gardanne,1885,1886,European Paintings,19th Century CE,1957
435872,The Gulf of Marseilles Seen from L'Estaque,1880,1890,European Paintings,19th Century CE,1929
435873,Gustave Boyer (b. 1840) in a Straw Hat,1870,1871,European Paintings,19th Century CE,1929
435874,The House with the Cracked Walls,1892,1894,European Paintings,19th Century CE,1993
435875,"Madame Cézanne (Hortense Fiquet, 1850–1922) in the Conservatory",1891,1891,European Paintings,19th Century CE,1961
435876,"Madame Cézanne (Hortense Fiquet, 1850–1922) in a Red Dress",1888,1890,European Paintings,19th Century CE,1962
435877,Mont Sainte-Victoire and the Viaduct of the Arc River Valley,1882,1885,European Paintings,19th Century CE,1929
435878,Mont Sainte-Victoire,1902,1906,European Paintings,20th Century CE,1994
435879,The Pool at Jas de Bouffan,1885,1886,European Paintings,19th Century CE,1961
435880,Rocks at Fontainebleau,1890,1899,European Paintings,19th Century CE,1929
435881,Still Life with a Ginger Jar and Eggplants,1893,1894,European Paintings,19th Century CE,1961
435882,Still Life with Apples and a Pot of Primroses,1885,1895,European Paintings,19th Century CE,1951
435883,Still Life with Apples and Pears,1891,1892,European Paintings,19th Century CE,1961
435884,"Still Life with Jar, Cup, and Apples",1872,1882,European Paintings,19th Century CE,1929
435885,View of the Domaine Saint-Joseph,1886,1889,European Paintings,19th Century CE,1913
435886,Jean-Baptiste Colbert (1619–1683),1655,1655,European Paintings,17th Century CE,1951
435887,The Silver Tureen,1728,1730,European Paintings,18th Century CE,1959
435888,Soap Bubbles,1733,1734,European Paintings,18th Century CE,1949
435892,Portrait of a Man,1830,1840,European Paintings,19th Century CE,1949
435894,Bathsheba at Her Bath,1695,1705,European Paintings,17th Century CE,1993
435895,Self-Portrait,1825,1828,European Paintings,19th Century CE,1943
435896,Portrait of a Carthusian,1446,1446,European Paintings,15th Century CE,1949
435897,Head of Christ,1440,1450,European Paintings,15th Century CE,1960
435898,The Lamentation,1445,1455,European Paintings,15th Century CE,1891
435899,The Annunciation,1445,1455,European Paintings,15th Century CE,1932
435900,The Adoration of the Shepherds with Saint Catherine of Alexandria,1599,1599,European Paintings,16th Century CE,1991
435901,Madonna and Child with Saints Francis and Clare,1505,1515,European Paintings,16th Century CE,1941
435902,"Three Saints: Roch, Anthony Abbot, and Lucy",1508,1518,European Paintings,16th Century CE,1907
435904,Still Life with a Skull and a Writing Quill,1628,1628,European Paintings,17th Century CE,1949
435905,The Ford,1636,1636,European Paintings,17th Century CE,1928
435906,Pastoral Landscape: The Roman Campagna,1634,1644,European Paintings,17th Century CE,1965
435907,Sunrise,1646,1647,European Paintings,17th Century CE,1947
435908,The Trojan Women Setting Fire to Their Fleet,1643,1643,European Paintings,17th Century CE,1955
435909,View of La Crescenza,1648,1650,European Paintings,17th Century CE,1978
435912,"Charles IX (1550–1574), King of France",1561,1566,European Paintings,16th Century CE,1932
435914,Guillaume Budé (1467–1540),1531,1541,European Paintings,16th Century CE,1946
435916,"Henry II (1519–1559), King of France",1536,1572,European Paintings,16th Century CE,1945
435917,The Adoration of the Shepherds,1545,1555,European Paintings,16th Century CE,1917
435918,Vanitas Still Life,1662,1662,European Paintings,17th Century CE,1871
435921,"Mrs. James Pulham Sr. (Frances Amys, ca. 1766–1856)",1818,1818,European Paintings,19th Century CE,1906
435922,Salisbury Cathedral from the Bishop's Grounds,1820,1830,European Paintings,19th Century CE,1950
435923,Stoke-by-Nayland,1805,1815,European Paintings,19th Century CE,1926
435940,Madonna and Child,1516,1522,European Paintings,16th Century CE,1982
435944,Portrait of a Man with Gloves,1530,1540,European Paintings,16th Century CE,1930
435945,"Anne de Pisseleu (1508–1576), Duchesse d'Étampes",1535,1540,European Paintings,16th Century CE,1929
435946,"Charles de Cossé (1506–1563), Comte de Brissac",1533,1575,European Paintings,16th Century CE,1949
435947,Jean d'Albon de Saint-André (1472–1549),1533,1575,European Paintings,16th Century CE,1932
435948,Portrait of a Bearded Man in Black,1533,1575,European Paintings,16th Century CE,1978
435949,Portrait of a Bearded Man in White,1533,1575,European Paintings,16th Century CE,1978
435950,Portrait of a Man,1540,1550,European Paintings,16th Century CE,1982
435951,Portrait of a Man,1540,1550,European Paintings,16th Century CE,1929
435952,Portrait of a Man,1533,1575,European Paintings,16th Century CE,1932
435953,Portrait of a Man with a Gold Chain,1533,1575,European Paintings,16th Century CE,1932
435954,Portrait of a Man with a Pointed Collar,1533,1575,European Paintings,16th Century CE,1932
435955,Portrait of a Man with Gloves,1540,1545,European Paintings,16th Century CE,1941
435956,Portrait of a Man with a Black-Plumed Hat,1535,1540,European Paintings,16th Century CE,1949
435957,Portrait of a Young Woman,1533,1575,European Paintings,16th Century CE,1941
435958,Portrait of a Dwarf,1525,1549,European Paintings,16th Century CE,1922
435959,Portrait of a Man,1525,1549,European Paintings,16th Century CE,1930
435960,Portrait of a Widow,1525,1549,European Paintings,16th Century CE,1932
435961,Toussaint Lemaistre (1807/8–1888),1833,1833,European Paintings,19th Century CE,1976
435962,Hagar in the Wilderness,1835,1835,European Paintings,19th Century CE,1938
435963,Bacchante by the Sea,1865,1865,European Paintings,19th Century CE,1929
435964,The Gypsies,1872,1872,European Paintings,19th Century CE,1917
435965,Bacchante in a Landscape,1865,1870,European Paintings,19th Century CE,1929
435966,Boatman among the Reeds,1860,1870,European Paintings,19th Century CE,1932
435967,"The Burning of Sodom (formerly ""The Destruction of Sodom"")",1843,1857,European Paintings,19th Century CE,1929
435968,The Environs of Paris,1860,1869,European Paintings,19th Century CE,1930
435969,The Ferryman,1860,1870,European Paintings,19th Century CE,1914
435971,Girl Weaving a Garland,1860,1865,European Paintings,19th Century CE,1929
435972,Honfleur: Calvary,1825,1835,European Paintings,19th Century CE,1974
435975,A Lane through the Trees,1870,1873,European Paintings,19th Century CE,1914
435976,The Letter,1860,1870,European Paintings,19th Century CE,1929
435977,Mother and Child,1860,1869,European Paintings,19th Century CE,1930
435978,The Muse: History,1860,1870,European Paintings,19th Century CE,1929
435979,A Pond in Picardy,1862,1872,European Paintings,19th Century CE,1914
435980,Portrait of a Child,1830,1840,European Paintings,19th Century CE,1929
435981,Reverie,1855,1870,European Paintings,19th Century CE,1929
435983,River with a Distant Tower,1865,1865,European Paintings,19th Century CE,1911
435984,Sibylle,1865,1875,European Paintings,19th Century CE,1929
435985,"Study for ""The Destruction of Sodom""",1843,1843,European Paintings,19th Century CE,1984
435986,View of Lormes,1840,1844,European Paintings,19th Century CE,1980
435987,A Village Street: Dardagny,1852,1863,European Paintings,19th Century CE,1925
435988,Ville-d'Avray,1870,1870,European Paintings,19th Century CE,1887
435989,The Banks of the Seine at Conflans,1865,1870,European Paintings,19th Century CE,1921
435990,A Woman Gathering Faggots at Ville-d'Avray,1871,1874,European Paintings,19th Century CE,1917
435991,A Woman Reading,1869,1870,European Paintings,19th Century CE,1928
435992,"Saints Peter, Martha, Mary Magdalen, and Leonard",1510,1520,European Paintings,16th Century CE,1912
435993,"Marianne Dorothy Harland (1759–1785), Later Mrs. William Dalrymple",1762,1821,European Paintings,18th Century CE,1969
435997,The Storm,1880,1880,European Paintings,19th Century CE,1887
435998,"Admiral Harry Paulet (1719/20–1794), Sixth Duke of Bolton",1760,1770,European Paintings,18th Century CE,1939
436000,"Madame Frederic Breyer (Fanny Hélène Van Bruyssel, 1830–1894)",1858,1858,European Paintings,19th Century CE,1929
436001,"Jo, La Belle Irlandaise",1865,1866,European Paintings,19th Century CE,1929
436002,Woman with a Parrot,1866,1866,European Paintings,19th Century CE,1929
436003,The Young Bather,1866,1866,European Paintings,19th Century CE,1929
436004,The Woman in the Waves,1868,1868,European Paintings,19th Century CE,1929
436005,The Calm Sea,1869,1869,European Paintings,19th Century CE,1929
436006,Marine: The Waterspout,1870,1870,European Paintings,19th Century CE,1929
436007,After the Hunt,1854,1864,European Paintings,19th Century CE,1929
436008,Alphonse Promayet (1822–1872),1851,1851,European Paintings,19th Century CE,1929
436009,"A Brook in a Clearing (possibly ""Brook, Valley of Fontcouverte; Study"")",1862,1862,European Paintings,19th Century CE,1922
436010,A Brook in the Forest,1868,1877,European Paintings,19th Century CE,1967
436011,The Deer,1860,1870,European Paintings,19th Century CE,1929
436012,The Fishing Boat,1865,1865,European Paintings,19th Century CE,1899
436013,The Hidden Brook,1873,1877,European Paintings,19th Century CE,1922
436014,Hunting Dogs with Dead Hare,1857,1857,European Paintings,19th Century CE,1933
436015,Louis Gueymard (1822–1880) as Robert le Diable,1857,1857,European Paintings,19th Century CE,1919
436016,"Madame Auguste Cuoq (Mathilde Desportes, 1827–1910)",1852,1857,European Paintings,19th Century CE,1929
436017,Monsieur Suisse,1861,1861,European Paintings,19th Century CE,1929
436018,Nude with Flowering Branch,1863,1863,European Paintings,19th Century CE,1929
436019,Portrait of a Man,1857,1867,European Paintings,19th Century CE,1929
436020,River and Rocks,1873,1877,European Paintings,19th Century CE,1922
436021,The Sea,1865,1877,European Paintings,19th Century CE,1922
436022,The Source,1862,1862,European Paintings,19th Century CE,1929
436023,The Source of the Loue,1864,1864,European Paintings,19th Century CE,1929
436024,Woman in a Riding Habit (L'Amazone),1850,1864,European Paintings,19th Century CE,1929
436025,View of Ornans,1854,1856,European Paintings,19th Century CE,1995
436026,Spring Flowers,1855,1860,European Paintings,19th Century CE,1929
436027,Apples,1850,1899,European Paintings,19th Century CE,1929
436028,"Portrait of a Woman, Called Héloïse Abélard",1850,1899,European Paintings,19th Century CE,1929
436030,Soap Bubbles,1859,1859,European Paintings,19th Century CE,1887
436033,Lukas Spielhausen,1532,1532,European Paintings,16th Century CE,1981
